advert_id;source;title;make;model;year;engine;gearbox;cc;power;power_kw;mileage;currency;price;estimated_price;save_diff;extra_charge;discount;increase;price_in_eur;estimated_price_in_eur;save_diff_in_eur;extra_charge_in_eur;equipment;url;created_on;updated_on
6122227-autouncle.nl;autouncle.nl;Hyundai Kona EV Fashion 39 kWh;Hyundai;Kona;2023;Electric;Automatic;0;136;100;10;EUR;29950;33183;3233;0;9.74;0;29950;33183;3233;0;climate control,parking,stop and go,lane warning,gps,esp,xenon,headup display,auto dimming mirror,rain sensor,distance control;https://www.autouncle.nl/en/outgoing_link/nederlandmobiel-nl/6122227/12878097;2024-08-27;
7637771-autouncle.nl;autouncle.nl;Audi A3 Sportback 35 TFSI/150PK Pro Line · Navigatie · LED;Audi;A3 Sportback;2023;Petrol;Automatic;1500;150;110;27421;EUR;28940;32496;3556;0;10.94;0;28940;32496;3556;0;climate control,stop and go,lane warning,gps,esp,anti spin,xenon,sport seats,rain sensor,distance control;https://www.autouncle.nl/en/outgoing_link/anwb-nl/7637771/17460737;2024-08-27;
401606367-mobile.de;mobile.de;Mercedes-Benz GLE 450 d 4M AMG+Pano+Burm+Night+Standh.+Distr.;Mercedes-Benz;E450;2024;Diesel;Automatic;0;367;270;9500;EUR;108750;124783;16033;0;12.85;0;108750;124783;16033;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401606367&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401688219-mobile.de;mobile.de;MINI Cooper S Cabrio * Navi * Leder * Xenon * 1.Hd *;Mini;Cooper S;2015;Petrol;Manual;0;184;135;68400;EUR;15800;16816;1016;0;6.04;0;15800;16816;1016;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401688219&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401671907-mobile.de;mobile.de;MINI Cooper S Cabrio Navi Leder Xenon-LED Komfortzg.;Mini;Cooper S;2018;Petrol;Manual;0;192;141;52382;EUR;19950;23383;3433;0;14.68;0;19950;23383;3433;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401671907&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
398734215-mobile.de;mobile.de;MINI Cooper SE Classic Trim Klimaaut. Komfortzugang;Mini;Cooper;2021;Electric;Automatic;0;184;135;39205;EUR;19930;22266;2336;0;10.49;0;19930;22266;2336;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=398734215&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401653625-mobile.de;mobile.de;MINI Cooper 3-Türer (Navi LED Pano Leder SHZ PDC MFL);Mini;Cooper;2021;Petrol;Automatic;0;136;100;38080;EUR;20990;26216;5226;0;19.93;0;20990;26216;5226;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401653625&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401717621-mobile.de;mobile.de;MINI Cooper Cabrio Navi,Adap.LED,ACC,Leder,DAB,RFK;Mini;Cooper;2021;Petrol;Automatic;0;136;100;68254;EUR;24410;25366;956;0;3.77;0;24410;25366;956;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401717621&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
399057247-mobile.de;mobile.de;Volkswagen Passat Vari R-Line 4Mo LED*PANO*VIRTUAL*ACC*1.HD;VW;Passat;2018;Petrol;Automatic;0;280;206;88000;EUR;26980;30366;3386;0;11.15;0;26980;30366;3386;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=399057247&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401708398-mobile.de;mobile.de;Volkswagen Passat Variant Elegance AHZV  LED Active Info;VW;Passat;2020;Diesel;Automatic;0;190;140;41490;EUR;28990;31250;2260;0;7.23;0;28990;31250;2260;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401708398&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401681513-mobile.de;mobile.de;Volkswagen Passat Variant 2.0 TDI DSG ELEGANCE R-LINE MATRI;VW;Passat;2021;Diesel;Automatic;0;200;147;69800;EUR;28989;30833;1844;0;5.98;0;28989;30833;1844;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401681513&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401651572-mobile.de;mobile.de;Volkswagen Passat Variant 2.0 TDI SCR DSG Business|LEDER|;VW;Passat;2021;Diesel;Automatic;0;150;110;33826;EUR;25980;29733;3753;0;12.62;0;25980;29733;3753;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401651572&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401686400-mobile.de;mobile.de;Volkswagen Passat Var. 2.0 TDI DSG Elegance R-LINE;VW;Passat;2021;Diesel;Automatic;0;200;147;93500;EUR;25750;29500;3750;0;12.71;0;25750;29500;3750;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401686400&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401654753-mobile.de;mobile.de;Volkswagen Passat Variant 2.0 TDi DSG R-Line IQ-Light|AHK|L;VW;Passat;2022;Diesel;Automatic;0;200;147;59650;EUR;30499;35183;4684;0;13.31;0;30499;35183;4684;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401654753&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401718831-mobile.de;mobile.de;Volkswagen ID.5 Pro Performance Matrix Navi AHK Pano SHZ WP;VW;ID5;2022;Electric;Automatic;0;204;150;17000;EUR;33490;41933;8443;0;20.13;0;33490;41933;8443;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401718831&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401656387-mobile.de;mobile.de;Volkswagen ID.5 Pro Performance Matrix Navi AHK Pano SHZ WP;VW;ID5;2022;Electric;Automatic;0;204;150;14700;EUR;33490;42600;9110;0;21.38;0;33490;42600;9110;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401656387&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401709944-mobile.de;mobile.de;Volkswagen Passat Variant 2.0 TDI SCR DSG 4Motion VOLL !!;VW;Passat;2022;Diesel;Automatic;0;200;147;17000;EUR;36470;44116;7646;0;17.33;0;36470;44116;7646;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401709944&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
390615189-mobile.de;mobile.de;Volkswagen Passat Variant 2.0 TSI DSG Elegance R-Line AHK;VW;Passat;2022;Petrol;Automatic;0;190;140;45085;EUR;36979;39566;2587;0;6.54;0;36979;39566;2587;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=390615189&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401654311-mobile.de;mobile.de;Volkswagen Passat Variant 2.0 TSI DSG Elegance 3x R-Line|AH;VW;Passat;2022;Petrol;Automatic;0;190;140;24480;EUR;37999;47000;9001;0;19.15;0;37999;47000;9001;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401654311&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
397828068-mobile.de;mobile.de;Volkswagen Passat Variant  BMT Highline ACC LED Carplay DCC;VW;Passat;2017;Diesel;Automatic;0;190;140;140964;EUR;16680;18566;1886;0;10.16;0;16680;18566;1886;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=397828068&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401717801-mobile.de;mobile.de;Volkswagen Passat Variant 1.6 TDI Comfortline Variant C...;VW;Passat;2016;Diesel;Manual;0;120;88;45000;EUR;16800;17250;450;0;2.61;0;16800;17250;450;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401717801&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
397152046-mobile.de;mobile.de;Volkswagen Passat Variant  R-LINE/ACC/LEDER/NAVI/MASSAGE/;VW;Passat;2017;Petrol;Manual;0;150;110;68269;EUR;16940;22100;5160;0;23.35;0;16940;22100;5160;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=397152046&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401733388-mobile.de;mobile.de;Volkswagen Passat Variant 2.0 TDI SCR 176kW DSG 4MOT Hi...;VW;Passat;2016;Diesel;Automatic;0;239;176;113000;EUR;21700;18336;0;3364;0;18.35;21700;18336;0;3364;;https://suchen.mobile.de/fahrzeuge/details.html?id=401733388&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401693953-mobile.de;mobile.de;Volkswagen Passat Variant   Highline 1,5 TSI DSG;VW;Passat;2019;Petrol;Automatic;0;150;110;68000;EUR;24999;23616;0;1383;0;5.86;24999;23616;0;1383;;https://suchen.mobile.de/fahrzeuge/details.html?id=401693953&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401644064-mobile.de;mobile.de;Volkswagen Passat Variant 2.0 TDI DSG Highline Navigation;VW;Passat;2019;Diesel;Automatic;0;190;140;97544;EUR;21990;24283;2293;0;9.44;0;21990;24283;2293;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401644064&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401645539-mobile.de;mobile.de;Volkswagen Passat Variant 2.0 TDI Highline Variant TOP TOP;VW;Passat;2019;Diesel;Automatic;0;150;110;81100;EUR;20500;23616;3116;0;13.19;0;20500;23616;3116;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401645539&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401714202-mobile.de;mobile.de;Volkswagen Passat Variant 2.0 TDI DSG Elegance Navi*IQ.ligh;VW;Passat;2020;Diesel;Automatic;0;150;110;82248;EUR;20980;24900;3920;0;15.74;0;20980;24900;3920;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401714202&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401734500-mobile.de;mobile.de;Volkswagen Passat Variant GTE DSG*ACC*AHK*LEDER*VIRTUAL*LED;VW;Passat;2020;NotFound;Automatic;0;218;160;90000;EUR;22400;26883;4483;0;16.68;0;22400;26883;4483;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401734500&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401705162-mobile.de;mobile.de;Volkswagen Passat Var. 2.0 TDI Elegance* R-LINE*IQ-LIGHT*;VW;Passat;2021;Diesel;Automatic;0;150;110;99000;EUR;23950;26650;2700;0;10.13;0;23950;26650;2700;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401705162&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401705154-mobile.de;mobile.de;Volkswagen ID.3 Pro Performance Max |AHK|SD|Matrix|HUD|Navi;VW;ID3;2021;Electric;Automatic;0;204;150;25403;EUR;24145;31466;7321;0;23.27;0;24145;31466;7321;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401705154&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401645030-mobile.de;mobile.de;Volkswagen Passat Variant GTE 1.4 TSI DSG NAVI+MATRIX-LED+K;VW;Passat;2020;NotFound;Automatic;0;218;160;89183;EUR;24780;26000;1220;0;4.69;0;24780;26000;1220;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401645030&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401682433-mobile.de;mobile.de;Volkswagen Passat Variant Elegance 2,0 TDI AC KAMERA LED AC;VW;Passat;2020;Diesel;Automatic;0;150;110;79551;EUR;24890;27966;3076;0;11.00;0;24890;27966;3076;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401682433&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
5051167-autouncle.ro;autouncle.ro;Audi Q3 1.5 35 TFSI Advanced;Audi;Q3;2020;Petrol;Manual;1500;150;110;67350;EUR;22000;27683;5683;0;20.53;0;22000;27683;5683;0;pilot,climate control,parking,stop and go,lane warning,gps,esp;https://www.autouncle.ro/en/outgoing_link/autovit/5051167/5856985;2024-08-27;
401674078-mobile.de;mobile.de;BMW X3 M40d PANO+AHK+HuD+DA PLUS+PA PLUS+21;BMW;X3;2020;Diesel;Automatic;0;340;250;80015;EUR;45999;51583;5584;0;10.83;0;45999;51583;5584;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401674078&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401692485-mobile.de;mobile.de;BMW 520d Touring LED+Navi Prof+Kamera+Leder+Pano;BMW;520;2018;Diesel;Automatic;0;190;140;88700;EUR;34950;27733;0;7217;0;26.02;34950;27733;0;7217;;https://suchen.mobile.de/fahrzeuge/details.html?id=401692485&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401697078-mobile.de;mobile.de;BMW 520d EfficientDynamics Edition A -;BMW;520;2016;Diesel;Automatic;0;190;140;116000;EUR;23500;22950;0;550;0;2.40;23500;22950;0;550;;https://suchen.mobile.de/fahrzeuge/details.html?id=401697078&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401676192-mobile.de;mobile.de;BMW 520D Mildhybrid SportLine Exclusiv,GSD,Lederspor;BMW;520;2019;Diesel;Automatic;0;190;140;96149;EUR;30900;33633;2733;0;8.13;0;30900;33633;2733;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401676192&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
5388120-autouncle.ch;autouncle.ch;BMW 520 d 48V;BMW;520;2021;Diesel;Automatic;2000;190;139;128000;CHF;29600;32726;3126;0;9.55;0;31498;34824;3326;0;4wd,particle filter,pilot,climate control,parking,isofix,gps,esp,headup display,driver alert,el seats,sport seats,rain sensor,is none smoker;https://www.autouncle.ch/en/outgoing_link/autolina-ch/5388120/7145113;2024-08-27;
401718143-mobile.de;mobile.de;BMW 520d Touring Bluetooth Navi Vollleder Klima PDC;BMW;520;2015;Diesel;Automatic;0;190;140;120000;EUR;35690;20083;0;15607;0;77.71;35690;20083;0;15607;;https://suchen.mobile.de/fahrzeuge/details.html?id=401718143&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401684659-mobile.de;mobile.de;BMW 520d A Tou Luxury-Line AHK ACC SpoSi adaptLED;BMW;520;2020;Diesel;Automatic;0;190;140;55191;EUR;31990;32766;776;0;2.37;0;31990;32766;776;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401684659&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401699339-mobile.de;mobile.de;BMW 520 d xDrive Navi AHK 18 Zoll Standheizung;BMW;520;2022;Diesel;Automatic;0;190;140;36800;EUR;41650;44116;2466;0;5.59;0;41650;44116;2466;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401699339&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401220184-mobile.de;mobile.de;BMW 520d Touring*LEDER*LIVE-COCKPIT*LED*NAVI*1.HAND*;BMW;520;2019;Diesel;Automatic;0;190;140;91631;EUR;24980;28616;3636;0;12.71;0;24980;28616;3636;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401220184&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
399764672-mobile.de;mobile.de;BMW 520i M Sport Laser DAB Kamera HUD ACC Individual;BMW;520;2021;Petrol;Automatic;0;184;135;18081;EUR;42499;44116;1617;0;3.67;0;42499;44116;1617;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=399764672&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
15109171-autouncle.fr;autouncle.fr;BMW 520 520 d 190 ch BVA;BMW;520;2019;Diesel;Automatic;2000;190;139;69000;EUR;27499;33070;5571;0;16.85;0;27499;33070;5571;0;particle filter,climate control,parking,stop and go,lane warning,gps,esp,anti spin,headup display,driver alert,el seats,auto dimming mirror,rain sen;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15109171/20464288;2024-08-27;
15103614-autouncle.fr;autouncle.fr;BMW 520 520 i 184 ch BVA;BMW;520;2023;Petrol;Automatic;2000;184;135;5990;EUR;46700;52119;5419;0;10.40;0;46700;52119;5419;0;particle filter,climate control,parking,stop and go,isofix,gps,esp,anti spin,headup display,driver alert,sport package,el seats,auto dimming mirror,;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15103614/20456793;2024-08-27;
401718018-mobile.de;mobile.de;BMW 520d Tour. Memo SiHz ACC PAAss HiFi AHK DAB AcGu;BMW;520;2020;Diesel;Automatic;0;190;140;54420;EUR;32990;32366;0;624;0;1.93;32990;32366;0;624;;https://suchen.mobile.de/fahrzeuge/details.html?id=401718018&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401676054-mobile.de;mobile.de;BMW 520d Touring Edition Sport  BMW History / TOP;BMW;520;2016;Diesel;Automatic;0;190;140;123435;EUR;15999;21000;5001;0;23.81;0;15999;21000;5001;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401676054&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401676194-mobile.de;mobile.de;BMW 520D Mildhybrid SportLine Exclusiv,GSD,Lederspor;BMW;520;2019;NotFound;Automatic;0;190;140;96149;EUR;30900;32550;1650;0;5.07;0;30900;32550;1650;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401676194&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
397564772-mobile.de;mobile.de;BMW 520i touring M Sport KAM LED DA 20ALU HUD;BMW;520;2017;Petrol;Automatic;0;184;135;85223;EUR;28890;29250;360;0;1.23;0;28890;29250;360;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=397564772&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401081446-mobile.de;mobile.de;BMW 520d Kamera HUD DAB Lordos Stop&Go Alarm LED;BMW;520;2020;Diesel;Automatic;0;190;140;80489;EUR;29499;32116;2617;0;8.15;0;29499;32116;2617;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401081446&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
15103607-autouncle.fr;autouncle.fr;BMW 520 520 i 184 ch BVA;BMW;520;2023;Petrol;Automatic;2000;184;135;17490;EUR;46100;51216;5116;0;9.99;0;46100;51216;5116;0;particle filter,climate control,parking,stop and go,lane warning,isofix,gps,esp,anti spin,headup display,driver alert,sport package,el seats,aut;https://www.autouncle.fr/en/outgoing_link/auto-selection-com/15103607/20456786;2024-08-27;
396312439-mobile.de;mobile.de;BMW 520 i Luxury Line Automatik MH EU6d Leder Laserl;BMW;520;2021;Petrol;Automatic;0;184;135;44000;EUR;34950;40416;5466;0;13.52;0;34950;40416;5466;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=396312439&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401676716-mobile.de;mobile.de;BMW 520d Sport Line*ACC*AHK*LEDER*H&K*360CAM*HUD*;BMW;520;2020;Diesel;Automatic;0;190;140;61380;EUR;30888;33633;2745;0;8.16;0;30888;33633;2745;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401676716&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401683319-mobile.de;mobile.de;BMW 530e xDrive Touring Aut. Luxury Line;BMW;530;2021;NotFound;Automatic;0;184;135;92762;EUR;33888;37566;3678;0;9.79;0;33888;37566;3678;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401683319&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401672678-mobile.de;mobile.de;BMW 530 i xDrive M Sport ACC/HUD/DAB/LiveCockpit Pro;BMW;530;2021;Petrol;Automatic;0;252;185;27371;EUR;41890;43050;1160;0;2.69;0;41890;43050;1160;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401672678&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401663626-mobile.de;mobile.de;BMW 530d xDrive Tour. M Sport HUD Pano Laser DA+ STH;BMW;530;2021;Diesel;Automatic;0;286;210;82315;EUR;43980;46116;2136;0;4.63;0;43980;46116;2136;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401663626&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
381377094-mobile.de;mobile.de;BMW 530 d xDrive M Sport Leder Navi LED MwSt;BMW;530;2022;Diesel;Automatic;0;286;210;27000;EUR;49950;60500;10550;0;17.44;0;49950;60500;10550;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=381377094&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401660734-mobile.de;mobile.de;BMW 530e LUXURY LINE+LASER+HiFi+HuD+DA PROF+GLASDACH;BMW;530;2022;NotFound;Automatic;0;292;215;61552;EUR;38999;40666;1667;0;4.10;0;38999;40666;1667;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401660734&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401646865-mobile.de;mobile.de;BMW 530 e xDrive Touring LuxuryLine ACC HeadUp AHK;BMW;530;2022;NotFound;Automatic;0;292;215;28500;EUR;44745;48516;3771;0;7.77;0;44745;48516;3771;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401646865&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401699361-mobile.de;mobile.de;BMW 530d xDrive Touring LUXURY Navi Profess. Pano;BMW;530;2018;Diesel;Automatic;0;265;195;89800;EUR;29900;33200;3300;0;9.94;0;29900;33200;3300;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401699361&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401653593-mobile.de;mobile.de;BMW 530d Touring M ausstattung  ;BMW;530;2015;Diesel;Automatic;0;258;190;111495;EUR;29999;25800;0;4199;0;16.28;29999;25800;0;4199;;https://suchen.mobile.de/fahrzeuge/details.html?id=401653593&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401665197-mobile.de;mobile.de;BMW 530 d xDrive Touring Sport Line Park-Assistent A;BMW;530;2019;Diesel;Automatic;0;265;195;52655;EUR;35950;39333;3383;0;8.60;0;35950;39333;3383;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401665197&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
401289885-mobile.de;mobile.de;BMW 530e/NP88t€/LASER/KOMFORTSITZE/SITZBELÜFTUNG/;BMW;530;2022;NotFound;Automatic;0;292;215;6190;EUR;44899;55966;11067;0;19.77;0;44899;55966;11067;0;;https://suchen.mobile.de/fahrzeuge/details.html?id=401289885&lang=de&utm_source=DirectMail&utm_medium=textlink&utm_campaign=Recommend_DES&vc=Car;2024-08-27;
